19:31:52,0.2588108,0.05627864,0.1973278
19:31:52,0.2588024,0.05628427,0.1973237
19:31:52,0.2588782,0.05632835,0.1975267
19:31:52,0.258855,0.05644316,0.1976111
19:31:52,0.2588445,0.05666365,0.1974415
19:31:52,0.258864,0.0565421,0.1975764
19:31:52,0.2589969,0.05637903,0.1976576
19:31:52,0.2589558,0.05636409,0.197694
19:31:52,0.2588927,0.05648136,0.1974197
19:31:52,0.2588654,0.05641925,0.1973383
19:31:52,0.2589324,0.05612609,0.197906
19:31:52,0.2589117,0.05628474,0.197737
19:31:52,0.2588511,0.0562314,0.197719
19:31:52,0.2589237,0.05652858,0.1973931
19:31:52,0.2589115,0.05651998,0.1973952
19:31:52,0.2588867,0.05640599,0.1975053
19:31:52,0.2589651,0.05646935,0.1975433
19:31:52,0.258916,0.05647288,0.1975468
19:31:52,0.2588519,0.05640192,0.1973485
19:31:52,0.2588417,0.05658177,0.1974968
19:31:52,0.2588013,0.05650316,0.1975389
19:31:52,0.2587809,0.05649241,0.1975648
19:31:52,0.2588719,0.05650436,0.1976687
19:31:52,0.25886,0.05650593,0.1976926
19:31:52,0.2588569,0.05636444,0.1974847
19:31:52,0.2588535,0.0563629,0.1974772
19:31:52,0.2588151,0.05642628,0.1975707
19:31:52,0.2588038,0.05645614,0.1975176
19:31:52,0.258419,0.05638738,0.1976174
19:31:52,0.2585462,0.05634997,0.1975311
19:31:52,0.2588223,0.05634556,0.1974294
19:31:52,0.2589338,0.05648044,0.1975526
19:31:52,0.25913,0.05646518,0.1975542
19:31:52,0.2591669,0.05639884,0.1976436
19:31:52,0.2589393,0.05612526,0.1972883
19:31:52,0.258866,0.05609308,0.1972867
19:31:52,0.2589352,0.0562743,0.1980286
19:31:52,0.2589696,0.05628638,0.1980716
19:31:52,0.2588944,0.0564618,0.1977669
19:31:52,0.2588849,0.05649864,0.197746
19:31:52,0.2587852,0.05638584,0.1976954
19:31:53,0.2588027,0.05653869,0.1973767
19:31:53,0.2587599,0.056617,0.197428
19:31:53,0.2587745,0.05642805,0.1976207
19:31:53,0.2588087,0.05649272,0.1977418
19:31:53,0.2588131,0.0563526,0.1977926
19:31:53,0.2587911,0.05651554,0.1976276
19:31:53,0.2588781,0.05631495,0.1977364
19:31:53,0.2588719,0.05652156,0.1977072
19:31:53,0.2588851,0.05654064,0.1977158
19:31:53,0.2589389,0.05659348,0.1976148
19:31:53,0.2589328,0.05636079,0.1978394
19:31:53,0.2588908,0.05642284,0.197616
19:31:53,0.2588851,0.05633612,0.1975406
19:31:53,0.2589779,0.05632959,0.1976993
19:31:53,0.2589526,0.05628274,0.1977508
19:31:53,0.2589269,0.05641215,0.197907
19:31:53,0.2588776,0.05660421,0.1977183
19:31:53,0.2588933,0.05621679,0.1980751
19:31:53,0.2588905,0.05615363,0.1980636
19:31:53,0.258764,0.05618142,0.197906
19:31:53,0.2587559,0.05644853,0.1975652
19:31:53,0.2590978,0.05642449,0.1976821
19:31:53,0.2591315,0.05643205,0.1976977
19:31:53,0.2589168,0.05639715,0.1977209
19:31:53,0.2585738,0.0564916,0.1976505
19:31:53,0.2589211,0.0563036,0.19771
19:31:53,0.2588976,0.05629451,0.1977301
19:31:53,0.2589039,0.05623426,0.1976072
19:31:53,0.2589186,0.05628705,0.1976836
19:31:53,0.2586609,0.05644851,0.1977479
19:31:53,0.2588895,0.05629338,0.1978548
19:31:53,0.2589837,0.05620048,0.1981021
19:31:53,0.2589816,0.05605063,0.1981127
19:31:53,0.2589202,0.05642062,0.1977569
19:31:53,0.2589383,0.05631478,0.1978816
19:31:53,0.2586313,0.05658253,0.1977718
19:31:53,0.2587866,0.05661941,0.1976171
19:31:53,0.2587717,0.05669269,0.1976556
19:31:53,0.2589302,0.0563971,0.1977511
19:31:53,0.2589325,0.05641098,0.1977285
19:31:53,0.2588789,0.05628198,0.1976757
19:31:54,0.2588698,0.05625789,0.1976697
19:31:54,0.2592377,0.05606741,0.1980495
19:31:54,0.2590396,0.05600611,0.1980975
19:31:54,0.2590381,0.05638744,0.1977059
19:31:54,0.2589106,0.05637322,0.197772
19:31:54,0.2588279,0.0564053,0.1977696
19:31:54,0.2587562,0.0564251,0.1977794
19:31:54,0.2589347,0.05622894,0.1972154
19:31:54,0.2588288,0.05639182,0.1978474
19:31:54,0.2588301,0.05646326,0.197959
19:31:54,0.2587162,0.0560845,0.1974574
19:31:54,0.2586939,0.05602887,0.1974337
19:31:54,0.2588258,0.05622202,0.1978125
19:31:54,0.258803,0.05621671,0.1978471
19:31:54,0.2587618,0.05629699,0.1975642
19:31:54,0.2589387,0.05648944,0.1977409
19:31:54,0.2589428,0.05617315,0.1976726
19:31:54,0.2589396,0.05614712,0.1976337
19:31:54,0.2588592,0.05640257,0.1976631
19:31:54,0.2588415,0.05640248,0.1976485
19:31:54,0.258895,0.05646243,0.1979072
19:31:54,0.2588822,0.05637148,0.1978243
19:31:54,0.2588667,0.05649399,0.1977601
19:31:54,0.2588834,0.05650844,0.1977683
19:31:54,0.2588744,0.05597673,0.1980564
19:31:54,0.2588702,0.05594957,0.1980923
19:31:54,0.2589135,0.05631166,0.1981056
19:31:54,0.258955,0.05617205,0.1979845
19:31:54,0.258909,0.05609762,0.1977141
19:31:54,0.2589091,0.05609579,0.1976905
19:31:54,0.2587948,0.05594101,0.197763
19:31:54,0.2587739,0.05590764,0.1977604
19:31:54,0.258792,0.05634834,0.1978026
19:31:54,0.2588249,0.05636402,0.1977949
19:31:54,0.2588207,0.05638634,0.1976676
19:31:54,0.2588415,0.056247,0.1978191
19:31:54,0.2588822,0.05636334,0.1978235
19:31:54,0.2589251,0.05650478,0.1977676
19:31:54,0.2589143,0.05651093,0.1977662
19:31:54,0.258846,0.05659463,0.1978797
19:31:54,0.2588771,0.05652153,0.1980331
19:31:54,0.2588734,0.05646232,0.1979817
19:31:54,0.2588946,0.05654319,0.1982401
19:31:55,0.2588742,0.05659854,0.1981685
19:31:55,0.259073,0.05650801,0.1980221
19:31:55,0.2590813,0.05638042,0.1979097
19:31:55,0.258821,0.05650551,0.1978456
19:31:55,0.2588391,0.05648796,0.1978339
19:31:55,0.2588206,0.05628322,0.1979163
19:31:55,0.2587883,0.05630377,0.1978984
19:31:55,0.2588184,0.05646938,0.1979442
19:31:55,0.2588204,0.05645354,0.197955
19:31:55,0.2588602,0.05642823,0.1979838
19:31:55,0.2589888,0.05641771,0.1979783
19:31:55,0.2589076,0.05644292,0.1978639
19:31:55,0.2588701,0.05641942,0.1978972
19:31:55,0.2588021,0.05636331,0.1978542
19:31:55,0.2588192,0.05636874,0.197869
19:31:55,0.2589777,0.05623431,0.1977039
19:31:55,0.2589791,0.05618151,0.197734
19:31:55,0.2589332,0.05624722,0.1978853
19:31:55,0.2589008,0.05629647,0.1981329
19:31:55,0.2590452,0.0564601,0.1979062
19:31:55,0.2588313,0.05618209,0.1978942
19:31:55,0.2588439,0.0562399,0.1979894
19:31:55,0.2589174,0.05635557,0.1981122
19:31:55,0.2589355,0.05635741,0.1981308
19:31:55,0.2589834,0.0565788,0.1980446
19:31:55,0.2589613,0.05645046,0.1982175
19:31:55,0.2588993,0.05628689,0.1981013
19:31:55,0.2588427,0.05625666,0.1981182
19:31:55,0.2588748,0.05623183,0.1978794
19:31:55,0.2588985,0.05623295,0.1978854
19:31:55,0.258868,0.05622365,0.1981698
19:31:55,0.2588737,0.05634286,0.1980497
19:31:55,0.2588791,0.05640217,0.1981186
19:31:55,0.2589852,0.05645556,0.1979789
19:31:55,0.2589909,0.05638602,0.1980709
19:31:55,0.2588929,0.05633687,0.1980239
19:31:55,0.2589028,0.05635774,0.1979709
19:31:55,0.2589134,0.05631254,0.1979129
19:31:55,0.2589418,0.05639452,0.1979938
19:31:55,0.2588445,0.05627579,0.1979631
19:31:55,0.2588904,0.056267,0.197962
19:31:55,0.2588629,0.05645785,0.1979089
19:31:55,0.2588769,0.05647592,0.1979032
19:31:55,0.2589149,0.0563028,0.1979665
19:31:55,0.2588827,0.05616631,0.1978291
19:31:56,0.258881,0.05632994,0.1979827
19:31:56,0.2589414,0.05638272,0.1979534
19:31:56,0.2589422,0.05612706,0.1978894
19:31:56,0.2588176,0.0563203,0.1979717
19:31:56,0.2588117,0.05632641,0.1979808
19:31:56,0.2588907,0.05644068,0.1981761
19:31:56,0.2588947,0.05637891,0.198128
19:31:56,0.2589639,0.05627818,0.1980528
